"","Species","FUSE","FUn","FSp","Order","Superorder","iucn","ext_prob100","iucn_status","ED2","EDGE2","iucn_cat2"
"835","Rhynchobatus springeri",0.293280454100817,0.000151136990894994,0.340949315120754,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",26.8049868026229,26.7788100711009,"AT"
"836","Rioraja agassizii",0.000240737491412172,2.19193033190147e-05,0.00238574017737956,"Rajiformes","Batoidea","2",0.1,"VU",39.3772474048618,3.93772474048618,"AT"
"837","Rostroraja alba",0.00328314234458973,0.00014414729795634,0.0047467208587815,"Rajiformes","Batoidea","3",0.67232,"EN",34.8681032643691,23.4425231867006,"AT"
"838","Schroederichthys bivius",0.000255044714083689,0.0006669681914052,0.145187633239448,"Carcharhiniformes","Selachii","0",0.001748844,"LC",19.5922366105796,0.0342637654429925,"NoT"
"839","Schroederichthys chilensis",0.000417585499372835,4.31949252530214e-05,0.238784664385989,"Carcharhiniformes","Selachii","0",0.001748844,"LC",16.5090304161168,0.0288717187890434,"NoT"
"840","Schroederichthys maculatus",2.90210598633427e-05,8.97376797748351e-05,0.0165049251080381,"Carcharhiniformes","Selachii","0",0.001748844,"LC",17.9500100012746,0.031391767290669,"NoT"
"841","Schroederichthys saurisqualus",0.000269834986782017,1.71214907902702e-06,0.00269700134432374,"Carcharhiniformes","Selachii","2",0.1,"VU",17.7962890722111,1.77962890722111,"AT"
"842","Schroederichthys tenuis",1.59284498387136e-05,0.000161789998288993,0.00894626782179169,"Carcharhiniformes","Selachii","0",0.001748844,"LC",18.3789566114911,0.0321419279962665,"NoT"
"843","Scoliodon laticaudus",0.0070571129115504,0.0180996171107198,0.484159525997915,"Carcharhiniformes","Selachii","1",0.014096969,"NT",9.11972540317153,0.128560486297022,"NoT"
"844","Scoliodon macrorhynchos",0.0061175446407228,0.000365232749708959,0.434924329550965,"Carcharhiniformes","Selachii","1",0.014096969,"NT",9.11972540317153,0.128560486297022,"NoT"
"845","Scyliorhinus boa",0.000360899183983496,1.13476312086696e-05,0.206390314704659,"Carcharhiniformes","Selachii","0",0.001748844,"LC",15.9162526955153,0.0278350430290357,"NoT"
"846","Scyliorhinus canicula",2.33007352928504e-06,2.98659696790022e-05,0.0013024862155563,"Carcharhiniformes","Selachii","0",0.001748844,"LC",12.6848227148137,0.0221837760958657,"NoT"
"847","Scyliorhinus capensis",7.46185620757999e-07,4.99713964362247e-06,4.7935221308876e-05,"Carcharhiniformes","Selachii","1",0.014096969,"NT",19.2402485918182,0.271229187951155,"NoT"
"848","Scyliorhinus cervigoni",9.93219634796165e-05,0.00605432089139425,0.0507408858319045,"Carcharhiniformes","Selachii","0",0.001748844,"LC",15.2520890013353,0.0266735243374513,"NoT"
"849","Scyliorhinus comoroensis",0.000370023804591814,3.82493246637929e-06,0.211617262693811,"Carcharhiniformes","Selachii","0",0.001748844,"LC",15.1513459574618,0.0264973404696313,"NoT"
"850","Scyliorhinus haeckelii",9.35297598044538e-06,3.28117549926903e-05,0.00531530344930722,"Carcharhiniformes","Selachii","0",0.001748844,"LC",16.0692055123813,0.0281025336450949,"NoT"
"851","Scyliorhinus hesperius",0.000368733202032613,1.88059297326798e-05,0.210864028873162,"Carcharhiniformes","Selachii","0",0.001748844,"LC",16.4791656281888,0.0288194899338643,"NoT"
"852","Scyliorhinus meadi",0.000346546821055782,0,0.198191991591237,"Carcharhiniformes","Selachii","0",0.001748844,"LC",15.1815651251898,0.0265501890797974,"NoT"
"853","Scyliorhinus retifer",8.40033885283074e-06,3.11969868271388e-05,0.00477218952478039,"Carcharhiniformes","Selachii","0",0.001748844,"LC",17.5078649092045,0.0306185244992729,"NoT"
"854","Scyliorhinus stellaris",0.00422291010885573,0.000223664743815739,0.0420937853484413,"Carcharhiniformes","Selachii","2",0.1,"VU",12.4426422284222,1.24426422284222,"AT"
"855","Scyliorhinus torazame",2.65519009552942e-06,1.47324937874147e-05,0.00150352388172598,"Carcharhiniformes","Selachii","0",0.001748844,"LC",26.2507678433421,0.0459084978382219,"NoT"
"856","Scyliorhinus torrei",0.000603142417772778,5.48967325844052e-05,0.344929725578905,"Carcharhiniformes","Selachii","0",0.001748844,"LC",12.7982428506413,0.022382130219887,"NoT"
"857","Scylliogaleus quecketti",0.0321729156515504,8.24256363897383e-05,0.326875471863933,"Carcharhiniformes","Selachii","2",0.1,"VU",25.871863262162,2.5871863262162,"AT"
"858","Scymnodalatias albicauda",0.00639308849414103,0.00262611258701103,0.452317914802438,"Squaliformes","Selachii","1",0.014096969,"NT",9.91110464035225,0.139716534870802,"NoT"
"859","Scymnodalatias garricki",0.000781969292345669,0.000969385294097893,0.446339686711927,"Squaliformes","Selachii","0",0.001748844,"LC",11.3906918396209,0.0199205430795699,"NoT"
"860","Scymnodalatias oligodon",0.00080840174502263,0.0171672889485093,0.445255437991386,"Squaliformes","Selachii","0",0.001748844,"LC",13.1332214357259,0.0229679555085406,"NoT"
"861","Scymnodalatias sherwoodi",0.000568570112447829,0.0138811855686919,0.311315665705746,"Squaliformes","Selachii","0",0.001748844,"LC",9.60842912682675,0.0168036436278762,"NoT"
"862","Scymnodon macracanthus",0.000498823381715498,0.0011648158975268,0.284136104334518,"Squaliformes","Selachii","0",0.001748844,"LC",8.13923899670504,0.0142342592839536,"NoT"
"863","Scymnodon ringens",0.0270243113720429,0.000125318084807559,0.273799048597743,"Squaliformes","Selachii","2",0.1,"VU",30.8422629803977,3.08422629803977,"AT"
"864","Sinobatis borneensis",0.0011221491852058,0.3064857894507,0.335346578280757,"Rajiformes","Batoidea","0",0.001748844,"LC",19.1438671256186,0.0334796371594353,"NoT"
"865","Sinobatis bulbicauda",9.89712757265121e-06,5.29096829881881e-05,0.00560635760563901,"Rajiformes","Batoidea","0",0.001748844,"LC",17.510159710496,0.0306225377487427,"NoT"
"866","Sinobatis caerulea",0.000350461075456544,3.57762216357293e-06,0.200427388159124,"Rajiformes","Batoidea","0",0.001748844,"LC",18.5639638516959,0.0324654767982553,"NoT"
"867","Sinobatis filicauda",0.000359952303663432,1.09386174204879e-05,0.205849096572024,"Rajiformes","Batoidea","0",0.001748844,"LC",18.5602926982896,0.0324590565236477,"NoT"
"868","Sinobatis melanosoma",0.000355733909904065,6.85497904987097e-06,0.203440214313305,"Rajiformes","Batoidea","0",0.001748844,"LC",19.8565336186644,0.0347259796797995,"NoT"
"869","Somniosus antarcticus",0.000815190844603205,0.193484106845691,0.272744900865255,"Squaliformes","Selachii","0",0.001748844,"LC",2.69971542525166,0.00472138112315882,"NoT"
"870","Somniosus longus",1.25123127931358e-06,3.70013060177217e-07,0.000715092350339355,"Squaliformes","Selachii","0",0.001748844,"LC",18.7568290172634,0.264414437194662,"NoT"
"871","Somniosus microcephalus",0.0743862289200712,0.314305493203051,0.443968141734562,"Squaliformes","Selachii","2",0.1,"VU",6.10717283329567,0.610717283329567,"AT"
"872","Somniosus pacificus",0.00669560030575607,0.195875341431761,0.279912771536888,"Squaliformes","Selachii","1",0.014096969,"NT",2.64481663140973,0.0372838980636674,"NoT"
"873","Somniosus rostratus",0.000318231034442911,0.000476464147546514,0.181518848637956,"Squaliformes","Selachii","0",0.001748844,"LC",19.9486567507026,0.0348870886665257,"NoT"
"874","Sphyrna corona",0.153931678663086,4.82325218374378e-05,0.166517606746138,"Carcharhiniformes","Selachii","4",0.999023438,"CR",37.4776535479199,37.4410542956159,"AT"
"875","Sphyrna lewini",0.676324804940426,0.2667420563115,0.553375214192469,"Carcharhiniformes","Selachii","4",0.999023438,"CR",41.1751592210604,41.1349491252212,"AT"
"876","Sphyrna media",0.166567775347439,9.76692042901691e-05,0.18130540110784,"Carcharhiniformes","Selachii","4",0.999023438,"CR",35.5305433773655,35.4958455988638,"AT"
"877","Sphyrna mokarran",0.387742779471859,0.0492132044075093,0.404989130155997,"Carcharhiniformes","Selachii","4",0.999023438,"CR",48.3466989110386,48.2994853620566,"AT"
"878","Sphyrna tiburo",0.244293076275529,0.000192549530328355,0.411341616322425,"Carcharhiniformes","Selachii","3",0.67232,"EN",44.888675935197,30.1795546047517,"AT"
"879","Sphyrna tudes",0.166567775347439,9.76692042901691e-05,0.18130540110784,"Carcharhiniformes","Selachii","4",0.999023438,"CR",35.5305433773655,35.4958455988638,"AT"
"880","Sphyrna zygaena",0.0795409772187094,0.265098616495484,0.548266205646578,"Carcharhiniformes","Selachii","2",0.1,"VU",58.4889732250215,5.84889732250215,"AT"
"881","Spiniraja whitleyi",0.000292727705560345,0.000118998656209009,0.00280867346591501,"Rajiformes","Batoidea","2",0.1,"VU",10.6093351757314,1.06093351757314,"AT"
"882","Squaliolus aliae",0.000611194850687913,0.0383269806500907,0.311244041047781,"Squaliformes","Selachii","0",0.001748844,"LC",21.73687433971,0.0380144022677558,"NoT"
"883","Squaliolus laticaudus",0.000595600261049017,0.0283046562098622,0.31234929948019,"Squaliformes","Selachii","0",0.001748844,"LC",36.2266514523793,0.0633547620325849,"NoT"
"884","Squalus acanthias",0.0352782732341376,0.0118042774852973,0.346865614180387,"Squaliformes","Selachii","2",0.1,"VU",9.21702189576306,0.921702189576306,"AT"
"885","Squalus albifrons",1.51232737295091e-06,5.35601858186596e-05,0.000811198696948172,"Squaliformes","Selachii","0",0.001748844,"LC",12.5980707821794,0.0220320604989897,"NoT"
"886","Squalus altipinnis",0.000780004805949321,0.00139168481077389,0.444792878013471,"Squaliformes","Selachii","0",0.001748844,"LC",12.9571942631813,0.022660111443999,"NoT"
"887","Squalus blainville",0.0331228967131674,0.0161411526995971,0.320117810364092,"Squaliformes","Selachii","2",0.1,"VU",12.3247941003449,1.23247941003449,"AT"
"888","Squalus brevirostris",0.103144343656849,0.000335906596493555,0.161234392334377,"Squaliformes","Selachii","3",0.67232,"EN",19.5683739253115,13.1562091574654,"AT"
"889","Squalus bucephalus",0.00631460522303177,0.00115362853993444,0.448196981712168,"Squaliformes","Selachii","1",0.014096969,"NT",10.7565452412097,0.0188115196058181,"NoT"
"890","Squalus chloroculus",0.12294729583798,6.55847208473273e-05,0.194512969868935,"Squaliformes","Selachii","3",0.67232,"EN",6.60159974666875,4.43838754168034,"AT"
"891","Squalus crassispinus",0.000577202826983615,0.00601545778534828,0.324124610364238,"Squaliformes","Selachii","0",0.001748844,"LC",13.62155784068,0.0238219797003262,"NoT"
"892","Squalus cubensis",0.000306023757795718,0.000239999506749684,0.174773014549725,"Squaliformes","Selachii","0",0.001748844,"LC",9.72111842742631,0.0170007196350939,"NoT"
"893","Squalus edmundsi",0.00641377282380053,0.00329987838515551,0.453116530694185,"Squaliformes","Selachii","1",0.014096969,"NT",8.42463690451987,0.118761845279273,"NoT"
"894","Squalus formosus",0.201932422183914,0.00394863742988739,0.328006186655104,"Squaliformes","Selachii","3",0.67232,"EN",12.912649874836,8.68143276384971,"AT"
"895","Squalus grahami",0.00377272176758956,0.000269623343351288,0.267861283973322,"Squaliformes","Selachii","1",0.014096969,"NT",12.4840743661567,0.175987609333405,"NoT"
"896","Squalus griffini",2.61820023585571e-08,4.05195114541857e-06,1.09190826019254e-05,"Squaliformes","Selachii","0",0.001748844,"LC",11.5385910896558,0.020179195795598,"NoT"
"897","Squalus hemipinnis",0.0166009128447221,0.000493890809784347,0.166892603337182,"Squaliformes","Selachii","2",0.1,"VU",8.12066872471003,0.812066872471003,"AT"
"898","Squalus japonicus",0.10909715303155,0.000150440707698933,0.171284366292179,"Squaliformes","Selachii","3",0.67232,"EN",6.39849348292174,4.30183513843795,"AT"
"899","Squalus lalannei",0.00034536205951312,3.92549700407876e-06,0.197510376226855,"Squaliformes","Selachii","0",0.001748844,"LC",11.6099281718634,0.0203039532237944,"NoT"
"900","Squalus megalops",0.000297174439209547,0.000157647653152251,0.169793770563762,"Squaliformes","Selachii","0",0.001748844,"LC",20.2052946766224,0.035335908363443,"NoT"
"901","Squalus melanurus",0.0010613954798904,0.203276604318255,0.403814653009556,"Squaliformes","Selachii","0",0.001748844,"LC",9.70449598891737,0.0169716495832422,"NoT"
"902","Squalus mitsukurii",0.113233631305936,0.000313447864455071,0.177977140344347,"Squaliformes","Selachii","3",0.67232,"EN",6.37516393232296,4.28615021497937,"AT"
"903","Squalus montalbani",1.32134713253722e-06,9.40840977132543e-06,3.80506670423684e-06,"Squaliformes","Selachii","2",0.1,"VU",8.10548635614965,0.810548635614965,"AT"
"904","Squalus nasutus",0.00627827341263917,0.00095077391279532,0.445807593008193,"Squaliformes","Selachii","1",0.014096969,"NT",10.5131798445051,0.148203970359413,"NoT"
"905","Squalus notocaudatus",0.000781487171801544,0.0035856115426248,0.443445541291216,"Squaliformes","Selachii","0",0.001748844,"LC",13.7737260811692,0.0240880982146963,"NoT"
"906","Squalus rancureli",0.00381290895981278,7.59505110813092e-05,0.270917286108107,"Squaliformes","Selachii","1",0.014096969,"NT",14.3520683579052,0.202320662727271,"NoT"
"907","Squalus raoulensis",0.000786489032742728,0.00112287804368091,0.448772512930815,"Squaliformes","Selachii","0",0.001748844,"LC",10.1384364711996,0.0177305437920387,"NoT"
"908","Squalus suckleyi",0.000603338824863268,0.00955517958544936,0.335536243434877,"Squaliformes","Selachii","0",0.001748844,"LC",10.9963835699295,0.0192309594279697,"NoT"
"909","Squatina aculeata",0.00235639789413368,0.000107350485389032,0.00225389031039608,"Squatiniformes","Selachii","4",0.999023438,"CR",53.6420889101946,53.5897040845642,"AT"
"910","Squatina africana",7.46185620757999e-07,4.99713964362247e-06,4.79352213089061e-05,"Squatiniformes","Selachii","1",0.014096969,"NT",49.0766590535367,0.691832141301276,"NoT"
"911","Squatina albipunctata",1.91904903055017e-05,2.01803116048554e-05,0.000171726086289297,"Squatiniformes","Selachii","2",0.1,"VU",5.10382690956113,0.510382690956113,"AT"
"912","Squatina argentina",0.00167110457648018,0.000203163782022857,0.00147067426999379,"Squatiniformes","Selachii","4",0.999023438,"CR",28.4198829150158,28.3921291373166,"AT"
"913","Squatina armata",0.0402576038521404,2.47351526785752e-05,0.0410933303161591,"Squatiniformes","Selachii","4",0.999023438,"CR",30.3187016711637,30.2890935792223,"AT"
"914","Squatina australis",7.31069627934248e-05,3.97974770251327e-05,0.0417647488912121,"Squatiniformes","Selachii","0",0.001748844,"LC",26.1297678144668,0.0456968876637234,"NoT"
"915","Squatina californica",0.00107475017508764,0.00612703805116095,0.0701476926865792,"Squatiniformes","Selachii","1",0.014096969,"NT",15.7229555196485,0.221646016548864,"NoT"
"916","Squatina dumeril",1.38210153398372e-06,7.21644118422179e-06,0.000783078446051346,"Squatiniformes","Selachii","0",0.001748844,"LC",16.433605434614,0.0287398122626921,"NoT"
"917","Squatina formosa",0.0374153765049053,0.00525540229662324,0.0512688031264665,"Squatiniformes","Selachii","3",0.67232,"EN",36.1547133404826,24.3075368730733,"AT"
"918","Squatina guggenheim",0.202262262961023,0.000205945328340174,0.333174000187752,"Squatiniformes","Selachii","3",0.67232,"EN",12.4662546044586,8.38131229566963,"AT"
"919","Squatina japonica",0.00292087672796061,0.000118998656209009,0.00280867346591501,"Squatiniformes","Selachii","4",0.999023438,"CR",38.6768876606981,38.6391172819304,"AT"
"920","Squatina nebulosa",0.00196654867210222,0.000118998656209009,0.00280867346591501,"Squatiniformes","Selachii","3",0.67232,"EN",36.250099022787,24.3716665750001,"AT"
"921","Squatina occulta",0.0404041574602061,4.20372010717559e-05,0.0412280465136713,"Squatiniformes","Selachii","4",0.999023438,"CR",11.3732132519222,11.3621066040425,"AT"
"922","Squatina oculata",0.00115860582996682,8.6882407010468e-05,0.00107343490723153,"Squatiniformes","Selachii","4",0.999023438,"CR",30.4686590962843,30.4389045616199,"AT"
"923","Squatina pseudocellata",1.55057443459681e-08,8.8662822034599e-06,0,"Squatiniformes","Selachii","0",0.001748844,"LC",3.45777317230869,0.00604710586575301,"NoT"
"924","Squatina squatina",0.563425338651388,0.2571248139706,0.398046577784938,"Squatiniformes","Selachii","4",0.999023438,"CR",53.6425678631617,53.5901825698041,"AT"
"925","Squatina tergocellata",7.80997172006513e-07,3.78962430017815e-05,0.000408682999977492,"Squatiniformes","Selachii","0",0.001748844,"LC",3.45770398779629,0.00604698487283361,"NoT"
"926","Squatina tergocellatoides",0.0272863842883866,8.35328597873582e-07,0.0411433391121128,"Squatiniformes","Selachii","3",0.67232,"EN",44.5220890218263,29.9330908911543,"AT"
"927","Stegostoma fasciatum",0.403244444163949,0.257477459443119,0.410249820592023,"Orectolobiformes","Selachii","3",0.67232,"EN",40.5048652412326,27.2322309989855,"AT"
"928","Sutorectus tentaculatus",0.000117646549574592,0.00181236535548615,0.0654624214983643,"Orectolobiformes","Selachii","0",0.001748844,"LC",10.7764596352485,0.0188463467743466,"NoT"
"929","Sympterygia acuta",0.0432219509306997,6.49032228472217e-06,0.0442060231402667,"Rajiformes","Batoidea","4",0.999023438,"CR",17.2932191585113,17.2763312578234,"AT"
"930","Sympterygia bonapartii",0.000585895196244274,3.64835933615627e-05,0.0415374579543477,"Rajiformes","Batoidea","1",0.014096969,"NT",15.3801359394735,0.216813299554544,"NoT"
"931","Sympterygia brevicaudata",0.00343089846123079,3.38767910211405e-05,0.243762437790934,"Rajiformes","Batoidea","1",0.014096969,"NT",16.2104005797,0.228517514449612,"NoT"
"932","Sympterygia lima",0.000420005347592253,8.71129584046111e-05,0.240124991844144,"Rajiformes","Batoidea","0",0.001748844,"LC",15.494604752889,0.0270976465544614,"NoT"
"933","Taeniura grabata",0.000579840018731072,8.35328597873582e-07,0.0411433391121128,"Myliobatiformes","Batoidea","1",0.014096969,"NT",38.1510804504136,0.537814598425986,"NoT"
"934","Taeniura lymma",0.000451150584378587,0,0.258028942609786,"Myliobatiformes","Batoidea","0",0.001748844,"LC",63.1126025177973,0.110374096237635,"NoT"
"935","Taeniurops meyeni",0.00433741439387271,0.000703088960852915,0.0427622503777879,"Myliobatiformes","Batoidea","2",0.1,"VU",36.6367852775309,3.66367852775309,"AT"
"936","Temera hardwickii",0.0244583006601476,0.000223479954179986,0.247369575898064,"Torpediniformes","Batoidea","2",0.1,"VU",23.8919331309119,2.38919331309119,"AT"
"937","Tetronarce californica",0.000124294832929193,0.00344743057891955,0.0676291461672064,"Torpediniformes","Batoidea","0",0.001748844,"LC",24.1174267541177,0.0421776170743783,"NoT"
"938","Tetronarce formosa",0.00228784708308631,0.000285597522991139,0.162193088279455,"Torpediniformes","Batoidea","1",0.014096969,"NT",18.0101231348551,0.253888147518236,"NoT"
"939","Tetronarce puelcha",0.0534788717928002,0.00459959066240171,0.0501583290931263,"Torpediniformes","Batoidea","4",0.999023438,"CR",15.6046519486346,15.5894130385183,"AT"
"940","Tetronarce tokionis",0.000338483477320147,0.000109033440908734,0.193470671094771,"Torpediniformes","Batoidea","0",0.001748844,"LC",16.3025205114653,0.028510565181353,"NoT"
"941","Tetronarce tremens",9.32584058387009e-05,0.00328105235400605,0.0500468901730904,"Torpediniformes","Batoidea","0",0.001748844,"LC",18.1372121519186,0.0317191546486099,"NoT"
"942","Torpedo adenensis",0.0335398081258866,2.42511979675569e-05,0.05070762198959,"Torpediniformes","Batoidea","3",0.67232,"EN",17.4529807646085,11.7339880276616,"AT"
"943","Torpedo andersoni",6.83945731549735e-05,0.00561034708016014,0.0334991088267685,"Torpediniformes","Batoidea","0",0.001748844,"LC",17.0186978078673,0.0297630475491018,"NoT"
"944","Torpedo bauchotae",0.0295352958153307,2.25946296265176e-06,0.0445832699460297,"Torpediniformes","Batoidea","3",0.67232,"EN",19.1109788067658,12.8486932713648,"AT"
"945","Torpedo fuscomaculata",0.00372063813394899,0.0019521908592581,0.26246397390596,"Torpediniformes","Batoidea","1",0.014096969,"NT",7.91892415336252,0.791892415336252,"NoT"
"946","Torpedo mackayana",0.212493891019646,0.0070051905983661,0.343528474939736,"Torpediniformes","Batoidea","3",0.67232,"EN",14.1232517468721,9.49534461445705,"AT"
"947","Torpedo marmorata",0.0261483638083127,0.00474397969232695,0.260064962233314,"Torpediniformes","Batoidea","2",0.1,"VU",18.1086457814161,1.81086457814161,"AT"
"948","Tetronarce nobiliana",0.000328754259300436,1.37304788244705e-05,0.188000922062707,"Torpediniformes","Batoidea","0",0.001748844,"LC",22.1385645247231,0.0387168957376748,"NoT"
"949","Torpedo panthera",0.00444864404157121,2.25946296265176e-06,0.0445832699460297,"Torpediniformes","Batoidea","2",0.1,"VU",17.3552762789012,1.73552762789012,"AT"
"950","Torpedo sinuspersici",0.00468865146753256,0.000205945328340174,0.333174000187752,"Torpediniformes","Batoidea","1",0.014096969,"NT",9.99305612686101,0.999305612686101,"NoT"
"951","Torpedo suessii",0.0499396274974021,3.53302377444971e-05,0.0512205486292326,"Torpediniformes","Batoidea","4",0.999023438,"CR",19.0584962642974,19.0398844610686,"AT"
"952","Torpedo torpedo",0.00444864404157121,2.25946296265176e-06,0.0445832699460296,"Torpediniformes","Batoidea","2",0.1,"VU",7.57691150990367,0.757691150990367,"AT"
"953","Triaenodon obesus",0.00459471771724382,0.00190771722220459,0.0441367589135465,"Carcharhiniformes","Selachii","2",0.1,"VU",17.793334479741,1.7793334479741,"AT"
"954","Triakis acutipinna",0.107961249490881,6.97644266588665e-05,0.169491205771161,"Carcharhiniformes","Selachii","3",0.67232,"EN",28.1944112336574,18.9556665606125,"AT"
"955","Triakis maculata",0.313530302704765,0.0144382601591639,0.349132685221276,"Carcharhiniformes","Selachii","4",0.999023438,"CR",27.185940533083,27.1593917766242,"AT"
"956","Triakis megalopterus",0.000339162768283435,0.00166201995051427,0.192305716992918,"Carcharhiniformes","Selachii","0",0.001748844,"LC",27.2359733015978,0.0476314684926595,"NoT"
"957","Triakis scyllium",0.244293076275529,0.000192549530328355,0.411341616322425,"Carcharhiniformes","Selachii","3",0.67232,"EN",35.9073741343991,24.1412457780392,"AT"
"958","Triakis semifasciata",0.000744118798015939,0.000413953968351176,0.425235895142673,"Carcharhiniformes","Selachii","0",0.001748844,"LC",55.8142614017424,0.0976104361668688,"NoT"
"959","Trigonognathus kabeyai",0.000465667883903282,0.000421549532620074,0.265912086392611,"Squaliformes","Selachii","0",0.001748844,"LC",91.0556582654,0.159242141623495,"NoT"
"960","Trygonoptera galba",0.000444231219812758,5.97834874450646e-05,0.254010824679449,"Myliobatiformes","Batoidea","0",0.001748844,"LC",16.6094148473273,0.0290472754992593,"NoT"
"961","Trygonoptera imitata",0.000414022259965791,3.89318880224084e-06,0.236785652471954,"Myliobatiformes","Batoidea","0",0.001748844,"LC",9.84676091002887,0.0172204487369385,"NoT"
"962","Trygonoptera mucosa",0.000434055803820386,0.000269797314828904,0.247979797873888,"Myliobatiformes","Batoidea","0",0.001748844,"LC",9.7707931997958,0.0170875930627037,"NoT"
"963","Trygonoptera ovalis",0.000422105259084503,6.70550459183786e-06,0.241406681335228,"Myliobatiformes","Batoidea","0",0.001748844,"LC",45.7837777613232,0.0800686850352235,"NoT"
"964","Trygonoptera personata",0.000426270880892522,3.38767910211405e-05,0.243762437790934,"Myliobatiformes","Batoidea","0",0.001748844,"LC",38.2770144272312,0.0669405270189767,"NoT"
"965","Trygonoptera testacea",0.00374308838730288,0.00277332378012621,0.263238285774215,"Myliobatiformes","Batoidea","1",0.014096969,"NT",29.2894141264468,0.412891962968683,"NoT"
"966","Trygonorrhina dumerilii",7.27670765720453e-05,2.32616272738484e-05,0.0415869227009635,"Rhinopristiformes","Batoidea","0",0.001748844,"LC",31.9210723071718,0.0558249757779636,"NoT"
"967","Trygonorrhina fasciata",0.000410750421076223,0.00102505180548398,0.233892446445586,"Rhinopristiformes","Batoidea","0",0.001748844,"LC",31.9210723073854,0.0558249757783371,"NoT"
"968","Typhlonarke aysoni",0.000285095777026848,0.00011053520963988,0.162932232245929,"Torpediniformes","Batoidea","0",0.001748844,"LC",29.4039931732132,0.051422997037015,"NoT"
"969","Urobatis concentricus",0.000599647000854901,0.00376909985518086,0.339213415872378,"Myliobatiformes","Batoidea","0",0.001748844,"LC",3.69072377569611,0.00645450013078349,"NoT"
"970","Urobatis halleri",7.99354455505781e-05,1.32354209606781e-05,0.0456961809842143,"Myliobatiformes","Batoidea","0",0.001748844,"LC",18.5856679632884,0.0325034339035891,"NoT"
"971","Urobatis jamaicensis",0.000583311717644427,0.000173450284625788,0.333465056127775,"Myliobatiformes","Batoidea","0",0.001748844,"LC",51.3822865193813,0.0898596034857009,"NoT"
"972","Urobatis maculatus",0.000439788887455227,4.87533881140935e-05,0.25148058328696,"Myliobatiformes","Batoidea","0",0.001748844,"LC",3.68396199865411,0.00644267483757425,"NoT"
"973","Urobatis tumbesensis",0.0433177087920498,0.00161875940173071,0.441006010242738,"Myliobatiformes","Batoidea","2",0.1,"VU",20.75128543832,2.075128543832,"AT"
"974","Urogymnus asperrimus",0.0418750709448878,0.00269963008472715,0.424827672828427,"Myliobatiformes","Batoidea","2",0.1,"VU",33.0110571009779,3.30110571009779,"AT"
"975","Urolophus armatus",0.261735764938993,0.0034152538051638,0.29505371082146,"Myliobatiformes","Batoidea","4",0.999023438,"CR",13.6531170918346,13.6397839765012,"AT"
"976","Urolophus aurantiacus",0.0166105143340849,0.000156719460995225,0.167333017525313,"Myliobatiformes","Batoidea","2",0.1,"VU",18.6991231311397,1.86991231311397,"AT"
"977","Urolophus bucculentus",0.0144325647635718,0.00082677868199755,0.144533442475472,"Myliobatiformes","Batoidea","2",0.1,"VU",2.80004296149753,0.280004296149753,"AT"
"978","Urolophus circularis",0.000422719988454371,4.51892592530353e-06,0.24176052346665,"Myliobatiformes","Batoidea","0",0.001748844,"LC",14.6759367429296,0.0256659239172519,"NoT"
"979","Urolophus cruciatus",0.000763882139849427,0.00167266045200739,0.435285550400189,"Myliobatiformes","Batoidea","0",0.001748844,"LC",2.01363601270551,0.00352153525900396,"NoT"
"980","Urolophus deforgesi",0.000596634910391366,7.17316628891887e-05,0.341189614431768,"Myliobatiformes","Batoidea","0",0.001748844,"LC",15.1621708226693,0.0265162714702003,"NoT"
"981","Urolophus expansus",0.000276529935213393,9.99954757173315e-05,0.158043397992105,"Myliobatiformes","Batoidea","0",0.001748844,"LC",8.06298370872253,0.0141009006810971,"NoT"
"982","Urolophus flavomosaicus",0.000270327350964026,0.000373186066402105,0.154222487801435,"Myliobatiformes","Batoidea","0",0.001748844,"LC",6.05374615911443,0.0105870576478903,"NoT"
"983","Urolophus gigas",0.000414022259965791,3.89318880224084e-06,0.236785652471954,"Myliobatiformes","Batoidea","0",0.001748844,"LC",13.8809827762184,0.0242756734422929,"NoT"
"984","Urolophus javanicus",0.23028219970685,2.96108937117055e-05,0.259171091960324,"Myliobatiformes","Batoidea","4",0.999023438,"CR",14.8687559162923,14.8542356542771,"AT"
"985","Urolophus kapalensis",0.000655442577068552,9.11937766231763e-06,0.0465013994594397,"Myliobatiformes","Batoidea","1",0.014096969,"NT",11.9587188383784,0.168581688744336,"NoT"
"986","Urolophus lobatus",0.000438564576305424,0.000114424210098323,0.250714507397961,"Myliobatiformes","Batoidea","0",0.001748844,"LC",11.033191550113,0.0192953308432659,"NoT"
"987","Urolophus mitosis",0.000455311677209015,3.27321410906125e-05,0.260376613254007,"Myliobatiformes","Batoidea","0",0.001748844,"LC",13.2814179307031,0.0232271280596025,"NoT"
"988","Urolophus neocaledoniensis",0.000587778199406263,5.88145990404161e-06,0.336188180911781,"Myliobatiformes","Batoidea","0",0.001748844,"LC",14.1986542542024,0.0248312313005363,"NoT"
"989","Urolophus orarius",0.162837697365646,3.38989297097773e-05,0.262998048906563,"Myliobatiformes","Batoidea","3",0.67232,"EN",13.580714383369,9.13058589422666,"AT"
"990","Urolophus papilio",0.000606620621706011,3.44546008989807e-05,0.346940242196618,"Myliobatiformes","Batoidea","0",0.001748844,"LC",14.9353136071386,0.0261195335899626,"NoT"
